hour,session_count,total_kwh,hour_of_day,day_of_week,month,is_weekend
2019-01-19 16:00:00+00:00,0,0.0,16,5,1,1
2019-01-19 17:00:00+00:00,2,21.038,17,5,1,1
2019-01-19 18:00:00+00:00,2,31.619,18,5,1,1
2019-01-19 19:00:00+00:00,2,15.928,19,5,1,1
2019-01-19 20:00:00+00:00,4,25.790999999999997,20,5,1,1
2019-01-19 21:00:00+00:00,4,16.711000000000002,21,5,1,1
2019-01-19 22:00:00+00:00,1,4.398,22,5,1,1
2019-01-19 23:00:00+00:00,1,18.097,23,5,1,1
2019-01-20 00:00:00+00:00,1,3.515,0,6,1,1
2019-01-20 01:00:00+00:00,1,2.134,1,6,1,1
2019-01-20 02:00:00+00:00,1,41.383,2,6,1,1
2019-01-20 03:00:00+00:00,0,0.0,3,6,1,1
2019-01-20 04:00:00+00:00,1,38.296,4,6,1,1
2019-01-20 05:00:00+00:00,0,0.0,5,6,1,1
2019-01-20 06:00:00+00:00,0,0.0,6,6,1,1
2019-01-20 07:00:00+00:00,0,0.0,7,6,1,1
2019-01-20 08:00:00+00:00,0,0.0,8,6,1,1
2019-01-20 09:00:00+00:00,0,0.0,9,6,1,1
2019-01-20 10:00:00+00:00,0,0.0,10,6,1,1
2019-01-20 11:00:00+00:00,0,0.0,11,6,1,1
2019-01-20 12:00:00+00:00,0,0.0,12,6,1,1
2019-01-20 13:00:00+00:00,0,0.0,13,6,1,1
2019-01-20 14:00:00+00:00,0,0.0,14,6,1,1
2019-01-20 15:00:00+00:00,1,7.385,15,6,1,1
2019-01-20 16:00:00+00:00,0,0.0,16,6,1,1
2019-01-20 17:00:00+00:00,3,19.758,17,6,1,1
2019-01-20 18:00:00+00:00,1,33.852,18,6,1,1
2019-01-20 19:00:00+00:00,1,1.621,19,6,1,1
2019-01-20 20:00:00+00:00,1,15.497,20,6,1,1
2019-01-20 21:00:00+00:00,2,14.101,21,6,1,1
2019-01-20 22:00:00+00:00,0,0.0,22,6,1,1
2019-01-20 23:00:00+00:00,1,6.246,23,6,1,1
2019-01-21 00:00:00+00:00,1,15.507,0,0,1,0
2019-01-21 01:00:00+00:00,1,4.006,1,0,1,0
2019-01-21 02:00:00+00:00,2,13.75,2,0,1,0
2019-01-21 03:00:00+00:00,0,0.0,3,0,1,0
2019-01-21 04:00:00+00:00,0,0.0,4,0,1,0
2019-01-21 05:00:00+00:00,0,0.0,5,0,1,0
2019-01-21 06:00:00+00:00,0,0.0,6,0,1,0
2019-01-21 07:00:00+00:00,0,0.0,7,0,1,0
2019-01-21 08:00:00+00:00,0,0.0,8,0,1,0
2019-01-21 09:00:00+00:00,0,0.0,9,0,1,0
2019-01-21 10:00:00+00:00,0,0.0,10,0,1,0
2019-01-21 11:00:00+00:00,0,0.0,11,0,1,0
2019-01-21 12:00:00+00:00,0,0.0,12,0,1,0
2019-01-21 13:00:00+00:00,0,0.0,13,0,1,0
2019-01-21 14:00:00+00:00,0,0.0,14,0,1,0
2019-01-21 15:00:00+00:00,4,46.482,15,0,1,0
2019-01-21 16:00:00+00:00,0,0.0,16,0,1,0
2019-01-21 17:00:00+00:00,4,28.4,17,0,1,0
2019-01-21 18:00:00+00:00,2,17.201,18,0,1,0
2019-01-21 19:00:00+00:00,0,0.0,19,0,1,0
2019-01-21 20:00:00+00:00,1,3.198,20,0,1,0
2019-01-21 21:00:00+00:00,1,0.849,21,0,1,0
2019-01-21 22:00:00+00:00,1,11.237,22,0,1,0
2019-01-21 23:00:00+00:00,1,4.07,23,0,1,0
2019-01-22 00:00:00+00:00,1,15.509,0,1,1,0
2019-01-22 01:00:00+00:00,2,18.349,1,1,1,0
2019-01-22 02:00:00+00:00,1,9.862,2,1,1,0
2019-01-22 03:00:00+00:00,0,0.0,3,1,1,0
2019-01-22 04:00:00+00:00,1,6.888,4,1,1,0
2019-01-22 05:00:00+00:00,0,0.0,5,1,1,0
2019-01-22 06:00:00+00:00,0,0.0,6,1,1,0
2019-01-22 07:00:00+00:00,0,0.0,7,1,1,0
2019-01-22 08:00:00+00:00,0,0.0,8,1,1,0
2019-01-22 09:00:00+00:00,0,0.0,9,1,1,0
2019-01-22 10:00:00+00:00,0,0.0,10,1,1,0
2019-01-22 11:00:00+00:00,0,0.0,11,1,1,0
2019-01-22 12:00:00+00:00,0,0.0,12,1,1,0
2019-01-22 13:00:00+00:00,0,0.0,13,1,1,0
2019-01-22 14:00:00+00:00,0,0.0,14,1,1,0
2019-01-22 15:00:00+00:00,7,121.119,15,1,1,0
2019-01-22 16:00:00+00:00,7,113.234,16,1,1,0
2019-01-22 17:00:00+00:00,9,79.196,17,1,1,0
2019-01-22 18:00:00+00:00,7,70.219,18,1,1,0
2019-01-22 19:00:00+00:00,2,14.653,19,1,1,0
2019-01-22 20:00:00+00:00,1,8.004,20,1,1,0
2019-01-22 21:00:00+00:00,1,9.453,21,1,1,0
2019-01-22 22:00:00+00:00,1,13.834,22,1,1,0
2019-01-22 23:00:00+00:00,1,8.255,23,1,1,0
2019-01-23 00:00:00+00:00,1,15.7,0,2,1,0
2019-01-23 01:00:00+00:00,1,26.37,1,2,1,0
2019-01-23 02:00:00+00:00,0,0.0,2,2,1,0
2019-01-23 03:00:00+00:00,3,10.286,3,2,1,0
2019-01-23 04:00:00+00:00,3,28.748,4,2,1,0
2019-01-23 05:00:00+00:00,1,3.498,5,2,1,0
2019-01-23 06:00:00+00:00,0,0.0,6,2,1,0
2019-01-23 07:00:00+00:00,0,0.0,7,2,1,0
2019-01-23 08:00:00+00:00,0,0.0,8,2,1,0
2019-01-23 09:00:00+00:00,0,0.0,9,2,1,0
2019-01-23 10:00:00+00:00,0,0.0,10,2,1,0
2019-01-23 11:00:00+00:00,0,0.0,11,2,1,0
2019-01-23 12:00:00+00:00,0,0.0,12,2,1,0
2019-01-23 13:00:00+00:00,0,0.0,13,2,1,0
2019-01-23 14:00:00+00:00,1,4.173,14,2,1,0
2019-01-23 15:00:00+00:00,2,12.931,15,2,1,0
2019-01-23 16:00:00+00:00,7,55.23,16,2,1,0
2019-01-23 17:00:00+00:00,12,104.934,17,2,1,0
2019-01-23 18:00:00+00:00,4,59.536,18,2,1,0
2019-01-23 19:00:00+00:00,2,3.4638509557939097,19,2,1,0
2019-01-23 20:00:00+00:00,4,32.397,20,2,1,0
2019-01-23 21:00:00+00:00,1,4.604,21,2,1,0
2019-01-23 22:00:00+00:00,1,39.674,22,2,1,0
2019-01-23 23:00:00+00:00,2,1.959,23,2,1,0
2019-01-24 00:00:00+00:00,2,13.439,0,3,1,0
2019-01-24 01:00:00+00:00,1,0.951,1,3,1,0
2019-01-24 02:00:00+00:00,3,24.124,2,3,1,0
2019-01-24 03:00:00+00:00,1,14.019,3,3,1,0
2019-01-24 04:00:00+00:00,0,0.0,4,3,1,0
2019-01-24 05:00:00+00:00,2,62.755,5,3,1,0
2019-01-24 06:00:00+00:00,0,0.0,6,3,1,0
2019-01-24 07:00:00+00:00,0,0.0,7,3,1,0
2019-01-24 08:00:00+00:00,0,0.0,8,3,1,0
2019-01-24 09:00:00+00:00,0,0.0,9,3,1,0
2019-01-24 10:00:00+00:00,0,0.0,10,3,1,0
2019-01-24 11:00:00+00:00,0,0.0,11,3,1,0
2019-01-24 12:00:00+00:00,0,0.0,12,3,1,0
2019-01-24 13:00:00+00:00,0,0.0,13,3,1,0
2019-01-24 14:00:00+00:00,0,0.0,14,3,1,0
2019-01-24 15:00:00+00:00,4,35.266,15,3,1,0
2019-01-24 16:00:00+00:00,7,55.138000000000005,16,3,1,0
2019-01-24 17:00:00+00:00,7,76.86500000000001,17,3,1,0
2019-01-24 18:00:00+00:00,7,39.073,18,3,1,0
2019-01-24 19:00:00+00:00,2,8.572,19,3,1,0
2019-01-24 20:00:00+00:00,7,17.485841995220976,20,3,1,0
2019-01-24 21:00:00+00:00,3,21.484,21,3,1,0
2019-01-24 22:00:00+00:00,1,14.45,22,3,1,0
2019-01-24 23:00:00+00:00,1,0.87,23,3,1,0
2019-01-25 00:00:00+00:00,0,0.0,0,4,1,0
2019-01-25 01:00:00+00:00,1,5.342,1,4,1,0
2019-01-25 02:00:00+00:00,1,15.116,2,4,1,0
2019-01-25 03:00:00+00:00,1,0.877,3,4,1,0
2019-01-25 04:00:00+00:00,2,18.981,4,4,1,0
2019-01-25 05:00:00+00:00,0,0.0,5,4,1,0
2019-01-25 06:00:00+00:00,1,35.706,6,4,1,0
2019-01-25 07:00:00+00:00,0,0.0,7,4,1,0
2019-01-25 08:00:00+00:00,0,0.0,8,4,1,0
2019-01-25 09:00:00+00:00,0,0.0,9,4,1,0
2019-01-25 10:00:00+00:00,0,0.0,10,4,1,0
2019-01-25 11:00:00+00:00,0,0.0,11,4,1,0
2019-01-25 12:00:00+00:00,0,0.0,12,4,1,0
2019-01-25 13:00:00+00:00,0,0.0,13,4,1,0
2019-01-25 14:00:00+00:00,0,0.0,14,4,1,0
2019-01-25 15:00:00+00:00,2,12.427,15,4,1,0
2019-01-25 16:00:00+00:00,5,54.754999999999995,16,4,1,0
2019-01-25 17:00:00+00:00,6,67.7,17,4,1,0
2019-01-25 18:00:00+00:00,7,67.998,18,4,1,0
2019-01-25 19:00:00+00:00,2,3.231,19,4,1,0
2019-01-25 20:00:00+00:00,2,12.249,20,4,1,0
2019-01-25 21:00:00+00:00,5,32.601,21,4,1,0
2019-01-25 22:00:00+00:00,1,15.674,22,4,1,0
2019-01-25 23:00:00+00:00,1,3.52,23,4,1,0
2019-01-26 00:00:00+00:00,0,0.0,0,5,1,1
2019-01-26 01:00:00+00:00,1,13.329,1,5,1,1
2019-01-26 02:00:00+00:00,0,0.0,2,5,1,1
2019-01-26 03:00:00+00:00,1,75.528,3,5,1,1
2019-01-26 04:00:00+00:00,0,0.0,4,5,1,1
2019-01-26 05:00:00+00:00,0,0.0,5,5,1,1
2019-01-26 06:00:00+00:00,0,0.0,6,5,1,1
2019-01-26 07:00:00+00:00,0,0.0,7,5,1,1
2019-01-26 08:00:00+00:00,0,0.0,8,5,1,1
2019-01-26 09:00:00+00:00,0,0.0,9,5,1,1
2019-01-26 10:00:00+00:00,0,0.0,10,5,1,1
2019-01-26 11:00:00+00:00,0,0.0,11,5,1,1
2019-01-26 12:00:00+00:00,0,0.0,12,5,1,1
2019-01-26 13:00:00+00:00,0,0.0,13,5,1,1
2019-01-26 14:00:00+00:00,0,0.0,14,5,1,1
2019-01-26 15:00:00+00:00,2,10.413,15,5,1,1
2019-01-26 16:00:00+00:00,1,0.875,16,5,1,1
2019-01-26 17:00:00+00:00,1,1.008,17,5,1,1
2019-01-26 18:00:00+00:00,4,51.491,18,5,1,1
2019-01-26 19:00:00+00:00,1,12.925,19,5,1,1
2019-01-26 20:00:00+00:00,2,89.299,20,5,1,1
2019-01-26 21:00:00+00:00,2,11.136,21,5,1,1
2019-01-26 22:00:00+00:00,2,23.974,22,5,1,1
2019-01-26 23:00:00+00:00,1,7.238,23,5,1,1
2019-01-27 00:00:00+00:00,1,9.372,0,6,1,1
2019-01-27 01:00:00+00:00,0,0.0,1,6,1,1
2019-01-27 02:00:00+00:00,0,0.0,2,6,1,1
2019-01-27 03:00:00+00:00,2,24.278,3,6,1,1
2019-01-27 04:00:00+00:00,0,0.0,4,6,1,1
2019-01-27 05:00:00+00:00,0,0.0,5,6,1,1
2019-01-27 06:00:00+00:00,1,53.593,6,6,1,1
2019-01-27 07:00:00+00:00,0,0.0,7,6,1,1
2019-01-27 08:00:00+00:00,0,0.0,8,6,1,1
2019-01-27 09:00:00+00:00,1,3.263,9,6,1,1
2019-01-27 10:00:00+00:00,0,0.0,10,6,1,1
2019-01-27 11:00:00+00:00,0,0.0,11,6,1,1
2019-01-27 12:00:00+00:00,0,0.0,12,6,1,1
2019-01-27 13:00:00+00:00,0,0.0,13,6,1,1
2019-01-27 14:00:00+00:00,0,0.0,14,6,1,1
2019-01-27 15:00:00+00:00,0,0.0,15,6,1,1
2019-01-27 16:00:00+00:00,0,0.0,16,6,1,1
2019-01-27 17:00:00+00:00,0,0.0,17,6,1,1
2019-01-27 18:00:00+00:00,1,13.102,18,6,1,1
2019-01-27 19:00:00+00:00,1,15.793,19,6,1,1
2019-01-27 20:00:00+00:00,0,0.0,20,6,1,1
2019-01-27 21:00:00+00:00,0,0.0,21,6,1,1
2019-01-27 22:00:00+00:00,1,0.938,22,6,1,1
2019-01-27 23:00:00+00:00,0,0.0,23,6,1,1
2019-01-28 00:00:00+00:00,1,12.913,0,0,1,0
2019-01-28 01:00:00+00:00,0,0.0,1,0,1,0
2019-01-28 02:00:00+00:00,1,12.662,2,0,1,0
2019-01-28 03:00:00+00:00,1,10.869,3,0,1,0
2019-01-28 04:00:00+00:00,2,44.912,4,0,1,0
2019-01-28 05:00:00+00:00,0,0.0,5,0,1,0
2019-01-28 06:00:00+00:00,0,0.0,6,0,1,0
2019-01-28 07:00:00+00:00,0,0.0,7,0,1,0
2019-01-28 08:00:00+00:00,0,0.0,8,0,1,0
2019-01-28 09:00:00+00:00,0,0.0,9,0,1,0
2019-01-28 10:00:00+00:00,0,0.0,10,0,1,0
2019-01-28 11:00:00+00:00,0,0.0,11,0,1,0
2019-01-28 12:00:00+00:00,0,0.0,12,0,1,0
2019-01-28 13:00:00+00:00,1,53.724,13,0,1,0
2019-01-28 14:00:00+00:00,0,0.0,14,0,1,0
2019-01-28 15:00:00+00:00,3,52.422999999999995,15,0,1,0
2019-01-28 16:00:00+00:00,8,91.843,16,0,1,0
2019-01-28 17:00:00+00:00,6,82.34700000000001,17,0,1,0
2019-01-28 18:00:00+00:00,7,49.548,18,0,1,0
2019-01-28 19:00:00+00:00,1,5.39,19,0,1,0
2019-01-28 20:00:00+00:00,0,0.0,20,0,1,0
2019-01-28 21:00:00+00:00,2,8.006,21,0,1,0
2019-01-28 22:00:00+00:00,0,0.0,22,0,1,0
2019-01-28 23:00:00+00:00,0,0.0,23,0,1,0
2019-01-29 00:00:00+00:00,3,19.093,0,1,1,0
2019-01-29 01:00:00+00:00,1,10.368,1,1,1,0
2019-01-29 02:00:00+00:00,2,16.487000000000002,2,1,1,0
2019-01-29 03:00:00+00:00,0,0.0,3,1,1,0
2019-01-29 04:00:00+00:00,0,0.0,4,1,1,0
2019-01-29 05:00:00+00:00,0,0.0,5,1,1,0
2019-01-29 06:00:00+00:00,0,0.0,6,1,1,0
2019-01-29 07:00:00+00:00,0,0.0,7,1,1,0
2019-01-29 08:00:00+00:00,0,0.0,8,1,1,0
2019-01-29 09:00:00+00:00,0,0.0,9,1,1,0
2019-01-29 10:00:00+00:00,0,0.0,10,1,1,0
2019-01-29 11:00:00+00:00,0,0.0,11,1,1,0
2019-01-29 12:00:00+00:00,0,0.0,12,1,1,0
2019-01-29 13:00:00+00:00,0,0.0,13,1,1,0
2019-01-29 14:00:00+00:00,0,0.0,14,1,1,0
2019-01-29 15:00:00+00:00,3,17.939,15,1,1,0
2019-01-29 16:00:00+00:00,13,99.292,16,1,1,0
2019-01-29 17:00:00+00:00,10,123.136,17,1,1,0
2019-01-29 18:00:00+00:00,4,25.458,18,1,1,0
2019-01-29 19:00:00+00:00,2,3.115,19,1,1,0
2019-01-29 20:00:00+00:00,3,23.378,20,1,1,0
2019-01-29 21:00:00+00:00,2,16.336,21,1,1,0
2019-01-29 22:00:00+00:00,1,57.473,22,1,1,0
2019-01-29 23:00:00+00:00,1,0.895,23,1,1,0
2019-01-30 00:00:00+00:00,1,1.203,0,2,1,0
2019-01-30 01:00:00+00:00,2,34.751000000000005,1,2,1,0
2019-01-30 02:00:00+00:00,0,0.0,2,2,1,0
2019-01-30 03:00:00+00:00,1,11.675,3,2,1,0
2019-01-30 04:00:00+00:00,1,9.878,4,2,1,0
2019-01-30 05:00:00+00:00,1,0.964,5,2,1,0
2019-01-30 06:00:00+00:00,1,5.109,6,2,1,0
2019-01-30 07:00:00+00:00,0,0.0,7,2,1,0
2019-01-30 08:00:00+00:00,0,0.0,8,2,1,0
2019-01-30 09:00:00+00:00,0,0.0,9,2,1,0
2019-01-30 10:00:00+00:00,0,0.0,10,2,1,0
2019-01-30 11:00:00+00:00,0,0.0,11,2,1,0
2019-01-30 12:00:00+00:00,0,0.0,12,2,1,0
2019-01-30 13:00:00+00:00,0,0.0,13,2,1,0
2019-01-30 14:00:00+00:00,0,0.0,14,2,1,0
2019-01-30 15:00:00+00:00,2,20.567,15,2,1,0
2019-01-30 16:00:00+00:00,8,106.981,16,2,1,0
2019-01-30 17:00:00+00:00,9,43.017,17,2,1,0
2019-01-30 18:00:00+00:00,8,58.68,18,2,1,0
2019-01-30 19:00:00+00:00,4,48.489,19,2,1,0
2019-01-30 20:00:00+00:00,2,5.656000000000001,20,2,1,0
2019-01-30 21:00:00+00:00,2,11.343,21,2,1,0
2019-01-30 22:00:00+00:00,1,0.857,22,2,1,0
2019-01-30 23:00:00+00:00,0,0.0,23,2,1,0
2019-01-31 00:00:00+00:00,1,4.466,0,3,1,0
2019-01-31 01:00:00+00:00,1,15.338,1,3,1,0
2019-01-31 02:00:00+00:00,3,26.319,2,3,1,0
2019-01-31 03:00:00+00:00,1,11.824,3,3,1,0
2019-01-31 04:00:00+00:00,0,0.0,4,3,1,0
2019-01-31 05:00:00+00:00,0,0.0,5,3,1,0
2019-01-31 06:00:00+00:00,0,0.0,6,3,1,0
2019-01-31 07:00:00+00:00,0,0.0,7,3,1,0
2019-01-31 08:00:00+00:00,0,0.0,8,3,1,0
2019-01-31 09:00:00+00:00,0,0.0,9,3,1,0
2019-01-31 10:00:00+00:00,0,0.0,10,3,1,0
2019-01-31 11:00:00+00:00,0,0.0,11,3,1,0
2019-01-31 12:00:00+00:00,0,0.0,12,3,1,0
2019-01-31 13:00:00+00:00,0,0.0,13,3,1,0
2019-01-31 14:00:00+00:00,1,21.867,14,3,1,0
2019-01-31 15:00:00+00:00,3,16.308,15,3,1,0
2019-01-31 16:00:00+00:00,7,46.699,16,3,1,0
2019-01-31 17:00:00+00:00,7,57.225,17,3,1,0
2019-01-31 18:00:00+00:00,2,13.038,18,3,1,0
2019-01-31 19:00:00+00:00,1,10.966,19,3,1,0
2019-01-31 20:00:00+00:00,2,15.251,20,3,1,0
2019-01-31 21:00:00+00:00,0,0.0,21,3,1,0
2019-01-31 22:00:00+00:00,1,8.637,22,3,1,0
2019-01-31 23:00:00+00:00,0,0.0,23,3,1,0
2019-02-01 00:00:00+00:00,0,0.0,0,4,2,0
2019-02-01 01:00:00+00:00,1,1.055,1,4,2,0
2019-02-01 02:00:00+00:00,3,30.215000000000003,2,4,2,0
2019-02-01 03:00:00+00:00,2,13.439,3,4,2,0
2019-02-01 04:00:00+00:00,0,0.0,4,4,2,0
2019-02-01 05:00:00+00:00,0,0.0,5,4,2,0
2019-02-01 06:00:00+00:00,0,0.0,6,4,2,0
2019-02-01 07:00:00+00:00,0,0.0,7,4,2,0
2019-02-01 08:00:00+00:00,0,0.0,8,4,2,0
2019-02-01 09:00:00+00:00,0,0.0,9,4,2,0
2019-02-01 10:00:00+00:00,0,0.0,10,4,2,0
2019-02-01 11:00:00+00:00,0,0.0,11,4,2,0
2019-02-01 12:00:00+00:00,0,0.0,12,4,2,0
2019-02-01 13:00:00+00:00,0,0.0,13,4,2,0
2019-02-01 14:00:00+00:00,1,51.941,14,4,2,0
2019-02-01 15:00:00+00:00,2,26.18,15,4,2,0
2019-02-01 16:00:00+00:00,13,99.335,16,4,2,0
2019-02-01 17:00:00+00:00,10,140.15800000000002,17,4,2,0
2019-02-01 18:00:00+00:00,7,45.022,18,4,2,0
2019-02-01 19:00:00+00:00,3,26.531,19,4,2,0
2019-02-01 20:00:00+00:00,3,26.924,20,4,2,0
2019-02-01 21:00:00+00:00,5,28.93,21,4,2,0
2019-02-01 22:00:00+00:00,2,10.321,22,4,2,0
2019-02-01 23:00:00+00:00,0,0.0,23,4,2,0
2019-02-02 00:00:00+00:00,0,0.0,0,5,2,1
2019-02-02 01:00:00+00:00,0,0.0,1,5,2,1
2019-02-02 02:00:00+00:00,1,7.525,2,5,2,1
2019-02-02 03:00:00+00:00,0,0.0,3,5,2,1
2019-02-02 04:00:00+00:00,1,39.869,4,5,2,1
2019-02-02 05:00:00+00:00,1,3.755,5,5,2,1
2019-02-02 06:00:00+00:00,0,0.0,6,5,2,1
2019-02-02 07:00:00+00:00,0,0.0,7,5,2,1
2019-02-02 08:00:00+00:00,0,0.0,8,5,2,1
2019-02-02 09:00:00+00:00,0,0.0,9,5,2,1
2019-02-02 10:00:00+00:00,0,0.0,10,5,2,1
2019-02-02 11:00:00+00:00,0,0.0,11,5,2,1
2019-02-02 12:00:00+00:00,0,0.0,12,5,2,1
2019-02-02 13:00:00+00:00,0,0.0,13,5,2,1
2019-02-02 14:00:00+00:00,0,0.0,14,5,2,1
2019-02-02 15:00:00+00:00,0,0.0,15,5,2,1
2019-02-02 16:00:00+00:00,2,16.887,16,5,2,1
2019-02-02 17:00:00+00:00,5,65.254,17,5,2,1
2019-02-02 18:00:00+00:00,1,2.086,18,5,2,1
2019-02-02 19:00:00+00:00,0,0.0,19,5,2,1
2019-02-02 20:00:00+00:00,2,1.569,20,5,2,1
2019-02-02 21:00:00+00:00,2,54.842,21,5,2,1
2019-02-02 22:00:00+00:00,1,0.833,22,5,2,1
2019-02-02 23:00:00+00:00,2,25.418,23,5,2,1
2019-02-03 00:00:00+00:00,0,0.0,0,6,2,1
2019-02-03 01:00:00+00:00,1,2.249,1,6,2,1
2019-02-03 02:00:00+00:00,0,0.0,2,6,2,1
2019-02-03 03:00:00+00:00,1,48.993,3,6,2,1
2019-02-03 04:00:00+00:00,0,0.0,4,6,2,1
2019-02-03 05:00:00+00:00,0,0.0,5,6,2,1
2019-02-03 06:00:00+00:00,0,0.0,6,6,2,1
2019-02-03 07:00:00+00:00,0,0.0,7,6,2,1
2019-02-03 08:00:00+00:00,0,0.0,8,6,2,1
2019-02-03 09:00:00+00:00,0,0.0,9,6,2,1
2019-02-03 10:00:00+00:00,0,0.0,10,6,2,1
2019-02-03 11:00:00+00:00,0,0.0,11,6,2,1
2019-02-03 12:00:00+00:00,0,0.0,12,6,2,1
2019-02-03 13:00:00+00:00,0,0.0,13,6,2,1
2019-02-03 14:00:00+00:00,0,0.0,14,6,2,1
2019-02-03 15:00:00+00:00,0,0.0,15,6,2,1
2019-02-03 16:00:00+00:00,1,3.978,16,6,2,1
2019-02-03 17:00:00+00:00,1,13.378,17,6,2,1
2019-02-03 18:00:00+00:00,2,35.403,18,6,2,1
2019-02-03 19:00:00+00:00,1,5.284,19,6,2,1
2019-02-03 20:00:00+00:00,3,23.612,20,6,2,1
2019-02-03 21:00:00+00:00,1,16.209,21,6,2,1
2019-02-03 22:00:00+00:00,1,4.205,22,6,2,1
2019-02-03 23:00:00+00:00,0,0.0,23,6,2,1
2019-02-04 00:00:00+00:00,1,0.873,0,0,2,0
2019-02-04 01:00:00+00:00,1,19.882,1,0,2,0
2019-02-04 02:00:00+00:00,0,0.0,2,0,2,0
2019-02-04 03:00:00+00:00,0,0.0,3,0,2,0
2019-02-04 04:00:00+00:00,0,0.0,4,0,2,0
2019-02-04 05:00:00+00:00,0,0.0,5,0,2,0
2019-02-04 06:00:00+00:00,0,0.0,6,0,2,0
2019-02-04 07:00:00+00:00,0,0.0,7,0,2,0
2019-02-04 08:00:00+00:00,0,0.0,8,0,2,0
2019-02-04 09:00:00+00:00,0,0.0,9,0,2,0
2019-02-04 10:00:00+00:00,0,0.0,10,0,2,0
2019-02-04 11:00:00+00:00,0,0.0,11,0,2,0
2019-02-04 12:00:00+00:00,0,0.0,12,0,2,0
2019-02-04 13:00:00+00:00,0,0.0,13,0,2,0
2019-02-04 14:00:00+00:00,0,0.0,14,0,2,0
2019-02-04 15:00:00+00:00,1,29.831,15,0,2,0
2019-02-04 16:00:00+00:00,9,116.664,16,0,2,0
2019-02-04 17:00:00+00:00,3,51.773,17,0,2,0
2019-02-04 18:00:00+00:00,3,44.057,18,0,2,0
2019-02-04 19:00:00+00:00,0,0.0,19,0,2,0
2019-02-04 20:00:00+00:00,2,7.724,20,0,2,0
2019-02-04 21:00:00+00:00,2,12.386,21,0,2,0
2019-02-04 22:00:00+00:00,0,0.0,22,0,2,0
2019-02-04 23:00:00+00:00,2,14.510000000000002,23,0,2,0
2019-02-05 00:00:00+00:00,2,34.065,0,1,2,0
2019-02-05 01:00:00+00:00,1,1.038,1,1,2,0
2019-02-05 02:00:00+00:00,2,15.501,2,1,2,0
2019-02-05 03:00:00+00:00,3,13.808,3,1,2,0
2019-02-05 04:00:00+00:00,1,15.433,4,1,2,0
2019-02-05 05:00:00+00:00,1,12.325,5,1,2,0
2019-02-05 06:00:00+00:00,0,0.0,6,1,2,0
2019-02-05 07:00:00+00:00,0,0.0,7,1,2,0
2019-02-05 08:00:00+00:00,0,0.0,8,1,2,0
2019-02-05 09:00:00+00:00,0,0.0,9,1,2,0
2019-02-05 10:00:00+00:00,0,0.0,10,1,2,0
2019-02-05 11:00:00+00:00,0,0.0,11,1,2,0
2019-02-05 12:00:00+00:00,0,0.0,12,1,2,0
2019-02-05 13:00:00+00:00,1,50.062,13,1,2,0
2019-02-05 14:00:00+00:00,0,0.0,14,1,2,0
2019-02-05 15:00:00+00:00,4,51.502,15,1,2,0
2019-02-05 16:00:00+00:00,15,166.115,16,1,2,0
2019-02-05 17:00:00+00:00,5,59.711000000000006,17,1,2,0
2019-02-05 18:00:00+00:00,5,47.841,18,1,2,0
2019-02-05 19:00:00+00:00,3,11.672,19,1,2,0
2019-02-05 20:00:00+00:00,2,8.809999999999999,20,1,2,0
2019-02-05 21:00:00+00:00,2,17.138,21,1,2,0
2019-02-05 22:00:00+00:00,0,0.0,22,1,2,0
2019-02-05 23:00:00+00:00,3,16.255000000000003,23,1,2,0
2019-02-06 00:00:00+00:00,1,1.586,0,2,2,0
2019-02-06 01:00:00+00:00,1,12.175,1,2,2,0
2019-02-06 02:00:00+00:00,3,17.343,2,2,2,0
2019-02-06 03:00:00+00:00,2,29.795,3,2,2,0
2019-02-06 04:00:00+00:00,1,3.913,4,2,2,0
2019-02-06 05:00:00+00:00,1,10.721,5,2,2,0
2019-02-06 06:00:00+00:00,0,0.0,6,2,2,0
2019-02-06 07:00:00+00:00,0,0.0,7,2,2,0
2019-02-06 08:00:00+00:00,0,0.0,8,2,2,0
2019-02-06 09:00:00+00:00,0,0.0,9,2,2,0
2019-02-06 10:00:00+00:00,0,0.0,10,2,2,0
2019-02-06 11:00:00+00:00,0,0.0,11,2,2,0
2019-02-06 12:00:00+00:00,0,0.0,12,2,2,0
2019-02-06 13:00:00+00:00,1,4.098,13,2,2,0
2019-02-06 14:00:00+00:00,0,0.0,14,2,2,0
2019-02-06 15:00:00+00:00,1,11.069,15,2,2,0
2019-02-06 16:00:00+00:00,12,101.328,16,2,2,0
2019-02-06 17:00:00+00:00,8,77.272,17,2,2,0
2019-02-06 18:00:00+00:00,4,35.732,18,2,2,0
2019-02-06 19:00:00+00:00,2,9.437,19,2,2,0
2019-02-06 20:00:00+00:00,1,5.558,20,2,2,0
2019-02-06 21:00:00+00:00,4,19.661,21,2,2,0
2019-02-06 22:00:00+00:00,1,0.897,22,2,2,0
2019-02-06 23:00:00+00:00,2,10.65,23,2,2,0
2019-02-07 00:00:00+00:00,1,0.685,0,3,2,0
2019-02-07 01:00:00+00:00,2,17.316,1,3,2,0
2019-02-07 02:00:00+00:00,2,7.795999999999999,2,3,2,0
2019-02-07 03:00:00+00:00,2,13.904,3,3,2,0
2019-02-07 04:00:00+00:00,0,0.0,4,3,2,0
2019-02-07 05:00:00+00:00,0,0.0,5,3,2,0
2019-02-07 06:00:00+00:00,0,0.0,6,3,2,0
2019-02-07 07:00:00+00:00,0,0.0,7,3,2,0
