_id,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,siteID,stationID,spaceID,timezone,userInputs
5dc4c534f9af8b0159f317dc,2019-10-22 16:51:05+00:00,2019-10-22 23:18:28+00:00,2019-10-22 18:26:26+00:00,4.568,0002,2-39-125-21,CA-311,America/Los_Angeles,"[{'userID': 686, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Tue, 22 Oct 2019 16:51:46 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Oct 2019 17:51:05 GMT', 'kWhRequested': 8.0}]"
5dc4c534f9af8b0159f317dd,2019-10-22 16:57:26+00:00,2019-10-23 01:04:54+00:00,2019-10-22 20:07:45+00:00,18.922,0002,2-39-92-442,CA-498,America/Los_Angeles,"[{'userID': 564, 'milesRequested': 110, 'WhPerMile': 231, 'minutesAvailable': 544, 'modifiedAt': 'Tue, 22 Oct 2019 16:57:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 02:01:26 GMT', 'kWhRequested': 25.41}]"
5dc4c534f9af8b0159f317de,2019-10-22 17:10:07+00:00,2019-10-22 23:19:57+00:00,2019-10-22 19:03:44+00:00,11.204,0002,2-39-79-381,CA-490,America/Los_Angeles,"[{'userID': 558, 'milesRequested': 60, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Tue, 22 Oct 2019 17:10:09 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Oct 2019 18:10:07 GMT', 'kWhRequested': 24.0}]"
5dc4c534f9af8b0159f317df,2019-10-22 17:14:31+00:00,2019-10-23 00:38:03+00:00,2019-10-23 00:39:01+00:00,10.723,0002,2-39-78-362,CA-496,America/Los_Angeles,"[{'userID': 1095, 'milesRequested': 30, 'WhPerMile': 400, 'minutesAvailable': 414, 'modifiedAt': 'Tue, 22 Oct 2019 17:14:31 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 00:08:31 GMT', 'kWhRequested': 12.0}]"
5dc4c534f9af8b0159f317e0,2019-10-22 17:18:48+00:00,2019-10-23 00:26:22+00:00,2019-10-22 18:19:48+00:00,2.768,0002,2-39-91-437,CA-317,America/Los_Angeles,"[{'userID': 2170, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Tue, 22 Oct 2019 17:19:00 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Oct 2019 18:18:48 GMT', 'kWhRequested': 8.0}]"
5dc4c534f9af8b0159f317e1,2019-10-22 17:33:46+00:00,2019-10-23 07:15:48+00:00,2019-10-22 18:37:47+00:00,2.065,0002,2-39-90-26,CA-316,America/Los_Angeles,"[{'userID': 1082, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 291, 'modifiedAt': 'Tue, 22 Oct 2019 17:34:40 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Oct 2019 22:24:46 GMT', 'kWhRequested': 16.0}]"
5dc4c534f9af8b0159f317e2,2019-10-22 17:35:50+00:00,2019-10-22 19:27:26+00:00,2019-10-22 19:03:11+00:00,0.948,0002,2-39-124-22,CA-312,America/Los_Angeles,
5dc4c534f9af8b0159f317e3,2019-10-22 17:47:38+00:00,2019-10-22 20:17:37+00:00,2019-10-22 18:37:47+00:00,4.172,0002,2-39-78-363,CA-320,America/Los_Angeles,"[{'userID': 1087, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 166, 'modifiedAt': 'Tue, 22 Oct 2019 17:47:44 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Oct 2019 20:33:38 GMT', 'kWhRequested': 20.0}, {'userID': 1087, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 166, 'modifiedAt': 'Tue, 22 Oct 2019 17:48:02 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Oct 2019 20:33:38 GMT', 'kWhRequested': 20.0}]"
5dc4c534f9af8b0159f317e4,2019-10-22 18:04:49+00:00,2019-10-22 23:05:58+00:00,2019-10-22 19:02:18+00:00,1.501,0002,2-39-79-376,CA-324,America/Los_Angeles,"[{'userID': 858, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 223, 'modifiedAt': 'Tue, 22 Oct 2019 18:05:23 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Oct 2019 21:47:49 GMT', 'kWhRequested': 8.0}]"
5dc4c534f9af8b0159f317e5,2019-10-22 18:14:11+00:00,2019-10-23 00:58:06+00:00,2019-10-23 00:32:56+00:00,0.783,0002,2-39-79-378,CA-326,America/Los_Angeles,
5dc4c534f9af8b0159f317e6,2019-10-22 18:14:47+00:00,2019-10-22 19:18:22+00:00,2019-10-22 19:18:17+00:00,3.771,0002,2-39-88-24,CA-314,America/Los_Angeles,"[{'userID': 515, 'milesRequested': 30, 'WhPerMile': 400, 'minutesAvailable': 74, 'modifiedAt': 'Tue, 22 Oct 2019 18:15:20 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Oct 2019 19:28:47 GMT', 'kWhRequested': 12.0}]"
5dc4c534f9af8b0159f317e7,2019-10-22 18:33:50+00:00,2019-10-22 21:50:51+00:00,2019-10-22 19:16:15+00:00,1.779,0002,2-39-78-364,CA-495,America/Los_Angeles,"[{'userID': 891, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Tue, 22 Oct 2019 18:34:07 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Oct 2019 19:33:50 GMT', 'kWhRequested': 8.0}]"
5dc4c534f9af8b0159f317e8,2019-10-22 18:33:51+00:00,2019-10-23 03:33:48+00:00,2019-10-23 00:37:46+00:00,39.884,0002,2-39-91-441,CA-499,America/Los_Angeles,"[{'userID': 3270, 'milesRequested': 200, 'WhPerMile': 200, 'minutesAvailable': 466, 'modifiedAt': 'Tue, 22 Oct 2019 18:35:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 02:19:51 GMT', 'kWhRequested': 40.0}]"
5dc4c534f9af8b0159f317e9,2019-10-22 18:58:37+00:00,2019-10-23 00:41:19+00:00,2019-10-23 00:41:11+00:00,37.167,0002,2-39-88-438,CA-502,America/Los_Angeles,"[{'userID': 1208, 'milesRequested': 200, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Tue, 22 Oct 2019 18:59:19 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Oct 2019 19:58:37 GMT', 'kWhRequested': 80.0}]"
5dc4c534f9af8b0159f317ea,2019-10-22 19:42:14+00:00,2019-10-23 01:39:04+00:00,2019-10-22 21:42:31+00:00,6.534,0002,2-39-78-366,CA-323,America/Los_Angeles,"[{'userID': 1124, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Tue, 22 Oct 2019 19:42:46 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Oct 2019 20:42:14 GMT', 'kWhRequested': 8.0}]"
5dc4c534f9af8b0159f317eb,2019-10-22 21:02:46+00:00,2019-10-23 00:18:56+00:00,2019-10-22 22:14:56+00:00,7.544,0002,2-39-95-444,CA-497,America/Los_Angeles,"[{'userID': 1087, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 166, 'modifiedAt': 'Tue, 22 Oct 2019 21:02:52 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Oct 2019 23:48:46 GMT', 'kWhRequested': 20.0}]"
5dc4c534f9af8b0159f317ec,2019-10-22 21:11:45+00:00,2019-10-22 22:42:51+00:00,2019-10-22 22:00:09+00:00,0.883,0002,2-39-95-27,CA-319,America/Los_Angeles,
5dc4c534f9af8b0159f317ed,2019-10-22 21:21:58+00:00,2019-10-23 00:27:54+00:00,2019-10-22 23:43:04+00:00,8.467,0002,2-39-88-24,CA-314,America/Los_Angeles,"[{'userID': 1137, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 165, 'modifiedAt': 'Tue, 22 Oct 2019 21:22:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 00:06:58 GMT', 'kWhRequested': 20.0}]"
5dc4c534f9af8b0159f317ee,2019-10-22 21:31:05+00:00,2019-10-22 23:33:53+00:00,2019-10-22 22:23:59+00:00,2.262,0002,2-39-123-23,CA-313,America/Los_Angeles,"[{'userID': 1366, 'milesRequested': 20, 'WhPerMile': 600, 'minutesAvailable': 242, 'modifiedAt': 'Tue, 22 Oct 2019 21:37:10 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 01:33:05 GMT', 'kWhRequested': 12.0}]"
5dc4c534f9af8b0159f317ef,2019-10-22 21:33:51+00:00,2019-10-23 01:23:24+00:00,2019-10-22 23:23:48+00:00,5.967,0002,2-39-124-22,CA-312,America/Los_Angeles,"[{'userID': 515, 'milesRequested': 30, 'WhPerMile': 400, 'minutesAvailable': 74, 'modifiedAt': 'Tue, 22 Oct 2019 21:34:58 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Oct 2019 22:47:51 GMT', 'kWhRequested': 12.0}]"
5dc4c534f9af8b0159f317f0,2019-10-22 21:53:07+00:00,2019-10-23 02:06:13+00:00,2019-10-23 02:06:07+00:00,14.59,0002,2-39-78-364,CA-495,America/Los_Angeles,"[{'userID': 632, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Tue, 22 Oct 2019 21:54:18 GMT', 'paymentRequired': True, 'requestedDeparture': 'Tue, 22 Oct 2019 22:53:07 GMT', 'kWhRequested': 8.0}, {'userID': 632, 'milesRequested': 110, 'WhPerMile': 400, 'minutesAvailable': 514, 'modifiedAt': 'Tue, 22 Oct 2019 21:54:43 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 06:27:07 GMT', 'kWhRequested': 44.0}, {'userID': 632, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 229, 'modifiedAt': 'Tue, 22 Oct 2019 21:55:03 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 01:42:07 GMT', 'kWhRequested': 16.0}]"
5dc4c534f9af8b0159f317f1,2019-10-22 23:22:59+00:00,2019-10-23 01:07:49+00:00,2019-10-23 00:54:40+00:00,4.68,0002,2-39-125-21,CA-311,America/Los_Angeles,"[{'userID': 1920, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Tue, 22 Oct 2019 23:23:09 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 00:22:59 GMT', 'kWhRequested': 8.0}, {'userID': 1920, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Wed, 23 Oct 2019 01:07:29 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 00:22:59 GMT', 'kWhRequested': 8.0}]"
5dc4c534f9af8b0159f317f2,2019-10-23 00:00:19+00:00,2019-10-23 04:40:22+00:00,2019-10-23 04:40:18+00:00,16.362,0002,2-39-129-17,CA-307,America/Los_Angeles,"[{'userID': 838, 'milesRequested': 60, 'WhPerMile': 600, 'minutesAvailable': 315, 'modifiedAt': 'Wed, 23 Oct 2019 00:00:25 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 05:15:19 GMT', 'kWhRequested': 36.0}, {'userID': 838, 'milesRequested': 60, 'WhPerMile': 600, 'minutesAvailable': 60, 'modifiedAt': 'Wed, 23 Oct 2019 00:00:37 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 01:00:19 GMT', 'kWhRequested': 36.0}, {'userID': 838, 'milesRequested': 60, 'WhPerMile': 600, 'minutesAvailable': 60, 'modifiedAt': 'Wed, 23 Oct 2019 00:01:11 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 01:00:19 GMT', 'kWhRequested': 36.0}]"
5dc4c534f9af8b0159f317f3,2019-10-23 00:38:07+00:00,2019-10-23 01:23:30+00:00,2019-10-23 01:23:25+00:00,5.016,0002,2-39-128-18,CA-308,America/Los_Angeles,"[{'userID': 1133, 'milesRequested': 70, 'WhPerMile': 400, 'minutesAvailable': 226, 'modifiedAt': 'Wed, 23 Oct 2019 00:38:20 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 04:24:07 GMT', 'kWhRequested': 28.0}]"
5dc4c534f9af8b0159f317f4,2019-10-23 01:29:31+00:00,2019-10-23 04:10:14+00:00,2019-10-23 03:45:43+00:00,7.886,0002,2-39-139-28,CA-303,America/Los_Angeles,"[{'userID': 1820, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Wed, 23 Oct 2019 01:31:59 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 02:29:31 GMT', 'kWhRequested': 8.0}]"
5dc4c534f9af8b0159f317f5,2019-10-23 02:25:48+00:00,2019-10-23 03:20:11+00:00,2019-10-23 03:20:02+00:00,5.522,0002,2-39-131-30,CA-305,America/Los_Angeles,"[{'userID': 1473, 'milesRequested': 110, 'WhPerMile': 400, 'minutesAvailable': 30, 'modifiedAt': 'Wed, 23 Oct 2019 02:26:36 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 02:55:48 GMT', 'kWhRequested': 44.0}]"
5dc4c534f9af8b0159f317f6,2019-10-23 02:33:02+00:00,2019-10-23 04:17:07+00:00,2019-10-23 03:03:14+00:00,0.873,0002,2-39-138-29,CA-304,America/Los_Angeles,
5dc4c534f9af8b0159f317f7,2019-10-23 02:49:56+00:00,2019-10-23 05:39:15+00:00,2019-10-23 05:29:15+00:00,15.012,0002,2-39-127-19,CA-309,America/Los_Angeles,"[{'userID': 1099, 'milesRequested': 60, 'WhPerMile': 400, 'minutesAvailable': 120, 'modifiedAt': 'Wed, 23 Oct 2019 02:50:10 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 04:49:56 GMT', 'kWhRequested': 24.0}, {'userID': 1099, 'milesRequested': 70, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Wed, 23 Oct 2019 02:51:00 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 03:49:56 GMT', 'kWhRequested': 28.0}]"
5dc4c534f9af8b0159f317f8,2019-10-23 02:59:18+00:00,2019-10-23 13:03:29+00:00,2019-10-23 07:17:45+00:00,14.677,0002,2-39-130-31,CA-306,America/Los_Angeles,"[{'userID': 1152, 'milesRequested': 50, 'WhPerMile': 300, 'minutesAvailable': 61, 'modifiedAt': 'Wed, 23 Oct 2019 02:59:21 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 04:00:18 GMT', 'kWhRequested': 15.0}]"
5dc4c534f9af8b0159f317f9,2019-10-23 03:24:43+00:00,2019-10-23 04:41:10+00:00,2019-10-23 04:41:05+00:00,8.628,0002,2-39-131-30,CA-305,America/Los_Angeles,"[{'userID': 1263, 'milesRequested': 90, 'WhPerMile': 250, 'minutesAvailable': 115, 'modifiedAt': 'Wed, 23 Oct 2019 03:26:02 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 05:19:43 GMT', 'kWhRequested': 22.5}]"
5dc4c534f9af8b0159f317fa,2019-10-23 04:16:32+00:00,2019-10-23 05:27:32+00:00,2019-10-23 05:27:24+00:00,8.001,0002,2-39-126-20,CA-310,America/Los_Angeles,"[{'userID': 3905, 'milesRequested': 100, 'WhPerMile': 250, 'minutesAvailable': 259, 'modifiedAt': 'Wed, 23 Oct 2019 04:17:14 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 08:35:32 GMT', 'kWhRequested': 25.0}]"
5dc616b2f9af8b05a3aba355,2019-10-23 07:30:08+00:00,2019-10-23 08:03:57+00:00,2019-10-23 08:03:45+00:00,0.935,0002,2-39-125-21,CA-311,America/Los_Angeles,
5dc616b2f9af8b05a3aba356,2019-10-23 15:15:24+00:00,2019-10-24 03:03:09+00:00,2019-10-23 19:16:10+00:00,13.29,0002,2-39-79-379,CA-327,America/Los_Angeles,"[{'userID': 676, 'milesRequested': 60, 'WhPerMile': 400, 'minutesAvailable': 620, 'modifiedAt': 'Wed, 23 Oct 2019 15:15:31 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Oct 2019 01:35:24 GMT', 'kWhRequested': 24.0}]"
5dc616b2f9af8b05a3aba357,2019-10-23 15:15:31+00:00,2019-10-23 18:49:28+00:00,2019-10-23 18:05:23+00:00,16.999,0002,2-39-78-366,CA-323,America/Los_Angeles,"[{'userID': 3853, 'milesRequested': 90, 'WhPerMile': 360, 'minutesAvailable': 480, 'modifiedAt': 'Wed, 23 Oct 2019 15:15:40 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 23:15:31 GMT', 'kWhRequested': 32.4}]"
5dc616b2f9af8b05a3aba358,2019-10-23 15:26:03+00:00,2019-10-24 00:16:24+00:00,2019-10-23 19:00:53+00:00,0.833,0002,2-39-79-377,CA-325,America/Los_Angeles,
5dc616b2f9af8b05a3aba359,2019-10-23 15:28:44+00:00,2019-10-24 00:51:20+00:00,2019-10-23 16:35:12+00:00,3.511,0002,2-39-79-382,CA-491,America/Los_Angeles,"[{'userID': 632, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 229, 'modifiedAt': 'Wed, 23 Oct 2019 15:28:51 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 19:17:44 GMT', 'kWhRequested': 8.0}]"
5dc616b2f9af8b05a3aba35a,2019-10-23 15:31:51+00:00,2019-10-24 00:19:50+00:00,2019-10-23 21:19:09+00:00,36.248,0002,2-39-92-442,CA-498,America/Los_Angeles,"[{'userID': 818, 'milesRequested': 140, 'WhPerMile': 400, 'minutesAvailable': 524, 'modifiedAt': 'Wed, 23 Oct 2019 15:32:33 GMT', 'paymentRequired': True, 'requestedDeparture': 'Thu, 24 Oct 2019 00:15:51 GMT', 'kWhRequested': 56.0}]"
5dc616b2f9af8b05a3aba35b,2019-10-23 15:46:35+00:00,2019-10-23 23:58:39+00:00,2019-10-23 17:01:15+00:00,8.169,0002,2-39-95-444,CA-497,America/Los_Angeles,"[{'userID': 1470, 'milesRequested': 40, 'WhPerMile': 292, 'minutesAvailable': 454, 'modifiedAt': 'Wed, 23 Oct 2019 15:46:59 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 23:20:35 GMT', 'kWhRequested': 11.68}]"
5dc616b2f9af8b05a3aba35c,2019-10-23 15:46:57+00:00,2019-10-23 22:33:42+00:00,2019-10-23 20:04:16+00:00,14.536,0002,2-39-139-28,CA-303,America/Los_Angeles,"[{'userID': 712, 'milesRequested': 60, 'WhPerMile': 400, 'minutesAvailable': 388, 'modifiedAt': 'Wed, 23 Oct 2019 15:47:03 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 22:14:57 GMT', 'kWhRequested': 24.0}]"
5dc616b2f9af8b05a3aba35d,2019-10-23 15:50:24+00:00,2019-10-23 23:58:39+00:00,2019-10-23 16:21:23+00:00,0.88,0002,2-39-128-18,CA-308,America/Los_Angeles,
5dc616b2f9af8b05a3aba35e,2019-10-23 16:14:00+00:00,2019-10-23 23:06:08+00:00,2019-10-23 17:09:26+00:00,5.688,0002,2-39-124-22,CA-312,America/Los_Angeles,"[{'userID': 1912, 'milesRequested': 50, 'WhPerMile': 400, 'minutesAvailable': 205, 'modifiedAt': 'Wed, 23 Oct 2019 16:14:05 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 19:39:00 GMT', 'kWhRequested': 20.0}]"
5dc616b2f9af8b05a3aba35f,2019-10-23 16:16:23+00:00,2019-10-23 23:50:13+00:00,2019-10-23 17:29:13+00:00,3.495,0002,2-39-90-440,CA-500,America/Los_Angeles,"[{'userID': 743, 'milesRequested': 30, 'WhPerMile': 400, 'minutesAvailable': 374, 'modifiedAt': 'Wed, 23 Oct 2019 16:16:35 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 22:30:23 GMT', 'kWhRequested': 12.0}]"
5dc616b2f9af8b05a3aba360,2019-10-23 16:21:22+00:00,2019-10-23 16:42:36+00:00,2019-10-23 16:42:26+00:00,0.546,0002,2-39-92-436,CA-318,America/Los_Angeles,
5dc616b2f9af8b05a3aba361,2019-10-23 16:29:03+00:00,2019-10-24 01:03:07+00:00,2019-10-23 18:47:02+00:00,15.149,0002,2-39-79-376,CA-324,America/Los_Angeles,"[{'userID': 714, 'milesRequested': 100, 'WhPerMile': 400, 'minutesAvailable': 419, 'modifiedAt': 'Wed, 23 Oct 2019 16:29:32 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 23:28:03 GMT', 'kWhRequested': 40.0}]"
5dc616b2f9af8b05a3aba362,2019-10-23 16:29:23+00:00,2019-10-23 19:59:37+00:00,2019-10-23 20:00:36+00:00,0.816,0002,2-39-79-380,CA-489,America/Los_Angeles,
5dc616b2f9af8b05a3aba363,2019-10-23 16:32:16+00:00,2019-10-24 00:26:03+00:00,2019-10-23 18:38:49+00:00,6.218,0002,2-39-79-381,CA-490,America/Los_Angeles,"[{'userID': 858, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 223, 'modifiedAt': 'Wed, 23 Oct 2019 16:33:36 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 20:15:16 GMT', 'kWhRequested': 8.0}]"
5dc616b2f9af8b05a3aba364,2019-10-23 16:46:07+00:00,2019-10-23 19:13:53+00:00,2019-10-23 19:13:46+00:00,8.624,0002,2-39-78-367,CA-494,America/Los_Angeles,"[{'userID': 1272, 'milesRequested': 60, 'WhPerMile': 600, 'minutesAvailable': 293, 'modifiedAt': 'Wed, 23 Oct 2019 16:46:17 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 21:39:07 GMT', 'kWhRequested': 36.0}, {'userID': 1272, 'milesRequested': 60, 'WhPerMile': 600, 'minutesAvailable': 293, 'modifiedAt': 'Wed, 23 Oct 2019 16:46:17 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 21:39:07 GMT', 'kWhRequested': 36.0}]"
5dc616b2f9af8b05a3aba365,2019-10-23 16:46:20+00:00,2019-10-23 23:38:05+00:00,2019-10-23 21:15:06+00:00,23.888,0002,2-39-91-441,CA-499,America/Los_Angeles,"[{'userID': 3250, 'milesRequested': 60, 'WhPerMile': 300, 'minutesAvailable': 250, 'modifiedAt': 'Wed, 23 Oct 2019 16:48:48 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 20:56:20 GMT', 'kWhRequested': 18.0}, {'userID': 3250, 'milesRequested': 80, 'WhPerMile': 300, 'minutesAvailable': 261, 'modifiedAt': 'Wed, 23 Oct 2019 20:11:11 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 21:07:20 GMT', 'kWhRequested': 24.0}, {'userID': 3250, 'milesRequested': 80, 'WhPerMile': 300, 'minutesAvailable': 262, 'modifiedAt': 'Wed, 23 Oct 2019 20:12:38 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 21:08:20 GMT', 'kWhRequested': 24.0}]"
5dc616b2f9af8b05a3aba366,2019-10-23 16:49:14+00:00,2019-10-24 00:30:14+00:00,2019-10-23 19:15:26+00:00,7.872,0002,2-39-95-27,CA-319,America/Los_Angeles,"[{'userID': 2170, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Wed, 23 Oct 2019 16:49:27 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 17:49:14 GMT', 'kWhRequested': 8.0}]"
5dc616b2f9af8b05a3aba367,2019-10-23 17:18:05+00:00,2019-10-23 23:48:28+00:00,2019-10-23 18:46:25+00:00,4.402,0002,2-39-89-25,CA-315,America/Los_Angeles,"[{'userID': 1864, 'milesRequested': 30, 'WhPerMile': 400, 'minutesAvailable': 345, 'modifiedAt': 'Wed, 23 Oct 2019 17:18:04 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 23:03:05 GMT', 'kWhRequested': 12.0}]"
5dc616b2f9af8b05a3aba368,2019-10-23 17:22:29+00:00,2019-10-24 04:33:31+00:00,2019-10-23 18:18:29+00:00,1.764,0002,2-39-91-437,CA-317,America/Los_Angeles,"[{'userID': 324, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 101, 'modifiedAt': 'Wed, 23 Oct 2019 17:22:46 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 19:03:29 GMT', 'kWhRequested': 8.0}]"
5dc616b2f9af8b05a3aba369,2019-10-23 17:24:22+00:00,2019-10-23 19:05:11+00:00,2019-10-23 19:05:07+00:00,5.569,0002,2-39-90-26,CA-316,America/Los_Angeles,"[{'userID': 1366, 'milesRequested': 20, 'WhPerMile': 600, 'minutesAvailable': 242, 'modifiedAt': 'Wed, 23 Oct 2019 17:28:54 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 21:26:22 GMT', 'kWhRequested': 12.0}]"
5dc616b2f9af8b05a3aba36a,2019-10-23 17:30:14+00:00,2019-10-23 18:55:01+00:00,2019-10-23 18:54:43+00:00,9.115,0002,2-39-92-436,CA-318,America/Los_Angeles,"[{'userID': 798, 'milesRequested': 40, 'WhPerMile': 400, 'minutesAvailable': 99, 'modifiedAt': 'Wed, 23 Oct 2019 17:33:57 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 19:09:14 GMT', 'kWhRequested': 16.0}]"
5dc616b2f9af8b05a3aba36b,2019-10-23 17:31:47+00:00,2019-10-23 19:01:33+00:00,2019-10-23 19:01:05+00:00,0.93,0002,2-39-78-360,CA-322,America/Los_Angeles,
5dc616b2f9af8b05a3aba36c,2019-10-23 17:35:33+00:00,2019-10-23 23:07:18+00:00,2019-10-23 18:15:35+00:00,1.738,0002,2-39-78-364,CA-495,America/Los_Angeles,"[{'userID': 891, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 60, 'modifiedAt': 'Wed, 23 Oct 2019 17:35:42 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 18:35:33 GMT', 'kWhRequested': 8.0}]"
5dc616b2f9af8b05a3aba36d,2019-10-23 18:09:39+00:00,2019-10-24 01:05:33+00:00,2019-10-23 20:29:54+00:00,7.962,0002,2-39-88-438,CA-502,America/Los_Angeles,"[{'userID': 1091, 'milesRequested': 30, 'WhPerMile': 300, 'minutesAvailable': 129, 'modifiedAt': 'Wed, 23 Oct 2019 18:10:15 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 20:18:39 GMT', 'kWhRequested': 9.0}]"
5dc616b2f9af8b05a3aba36e,2019-10-23 18:51:44+00:00,2019-10-23 19:53:03+00:00,2019-10-23 19:53:00+00:00,5.804,0002,2-39-78-366,CA-323,America/Los_Angeles,"[{'userID': 1137, 'milesRequested': 20, 'WhPerMile': 400, 'minutesAvailable': 76, 'modifiedAt': 'Wed, 23 Oct 2019 18:52:08 GMT', 'paymentRequired': True, 'requestedDeparture': 'Wed, 23 Oct 2019 20:07:44 GMT', 'kWhRequested': 8.0}]"
